2026-07-06 17:28:29,030	WARNING utils.py:458 -- Detecting docker specified CPUs. In previous versions of Ray, CPU detection in containers was incorrect. Please ensure that Ray has enough CPUs allocated. As a temporary workaround to revert to the prior behavior, set `RAY_USE_MULTIPROCESSING_CPU_COUNT=1` as an env var before starting Ray. Set the env var: `RAY_DISABLE_DOCKER_CPU_WARNING=1` to mute this warning.
[36m(TaskRunner pid=7283)[0m step:142 - global_seqlen/min:27422.000 - global_seqlen/max:27422.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:27422.000 - global_seqlen/balanced_max:27422.000 - global_seqlen/mean:27422.000 - actor/entropy_loss:0.770 - training/rollout_probs_diff_max:0.244 - training/rollout_probs_diff_mean:0.007 - training/rollout_probs_diff_std:0.015 - actor/kl_loss:0.013 - actor/kl_coef:0.001 - actor/pg_loss:-0.000 - actor/pg_clipfrac:0.001 - actor/ppo_kl:-0.001 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.319 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:36.428 - perf/max_memory_reserved_gb:36.654 - perf/cpu_memory_used_gb:91.194 - actor/lr:0.000 - training/global_step:142.000 - training/epoch:0.000 - critic/score/mean:0.081 - critic/score/max:1.000 - critic/score/min:0.000 - critic/rewards/mean:0.081 - critic/rewards/max:1.000 - critic/rewards/min:0.000 - critic/advantages/mean:0.081 - critic/advantages/max:1.658 - critic/advantages/min:-0.553 - critic/returns/mean:0.081 - critic/returns/max:1.658 - critic/returns/min:-0.553 - response_length/mean:139.027 - response_length/max:384.000 - response_length/min:52.000 - response_length/clip_ratio:0.081 - prompt_length/mean:602.108 - prompt_length/max:1334.000 - prompt_length/min:183.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.062 - episode/reward/max:1.000 - episode/reward/min:0.000 - episode/length/mean:2.312 - episode/length/max:3.000 - episode/length/min:1.000 - episode/tool_call_count/mean:1.312 - episode/success_rate:0.062 - episode/hotpotqa_success_rate:0.083 - episode/nq_success_rate:0.000 - timing_s/gen:45.075 - timing_s/reward:0.040 - timing_s/old_log_prob:7.929 - timing_s/ref:4.804 - timing_s/adv:0.002 - timing_s/update_actor:32.061 - timing_s/step:89.918 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/gen:8.763 - timing_per_token_ms/update_actor:1.169 - timing_per_token_ms/ref:0.175 - perf/total_num_tokens:27422.000 - perf/time_per_step:89.918 - perf/throughput:304.968
[36m(TaskRunner pid=7283)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=7283)[0m step:143 - global_seqlen/min:14716.000 - global_seqlen/max:14716.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:14716.000 - global_seqlen/balanced_max:14716.000 - global_seqlen/mean:14716.000 - actor/entropy_loss:0.633 - training/rollout_probs_diff_max:0.429 - training/rollout_probs_diff_mean:0.007 - training/rollout_probs_diff_std:0.016 - actor/kl_loss:0.085 - actor/kl_coef:0.001 - actor/pg_loss:0.000 - actor/pg_clipfrac:0.002 - actor/ppo_kl:0.001 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.427 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:36.428 - perf/max_memory_reserved_gb:36.654 - perf/cpu_memory_used_gb:100.322 - actor/lr:0.000 - training/global_step:143.000 - training/epoch:0.000 - critic/score/mean:0.423 - critic/score/max:1.000 - critic/score/min:0.000 - critic/rewards/mean:0.423 - critic/rewards/max:1.000 - critic/rewards/min:0.000 - critic/advantages/mean:0.049 - critic/advantages/max:2.041 - critic/advantages/min:-0.866 - critic/returns/mean:0.049 - critic/returns/max:2.041 - critic/returns/min:-0.866 - response_length/mean:119.269 - response_length/max:369.000 - response_length/min:73.000 - response_length/clip_ratio:0.000 - prompt_length/mean:446.731 - prompt_length/max:1284.000 - prompt_length/min:183.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.438 - episode/reward/max:1.000 - episode/reward/min:0.000 - episode/length/mean:1.625 - episode/length/max:3.000 - episode/length/min:1.000 - episode/tool_call_count/mean:0.625 - episode/success_rate:0.438 - episode/hotpotqa_success_rate:0.500 - episode/nq_success_rate:0.250 - timing_s/gen:33.552 - timing_s/reward:0.023 - timing_s/old_log_prob:5.410 - timing_s/ref:3.326 - timing_s/adv:0.004 - timing_s/update_actor:22.627 - timing_s/step:64.948 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/gen:10.820 - timing_per_token_ms/update_actor:1.538 - timing_per_token_ms/ref:0.226 - perf/total_num_tokens:14716.000 - perf/time_per_step:64.948 - perf/throughput:226.581
[36m(TaskRunner pid=7283)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=7283)[0m Training Progress:  48%|████▊     | 144/300 [3:53:46<3:18:41, 76.42s/it]
[36m(TaskRunner pid=7283)[0m Training Progress:  48%|████▊     | 145/300 [3:55:00<3:15:32, 75.69s/it]
[36m(TaskRunner pid=7283)[0m Training Progress:  49%|████▊     | 146/300 [3:56:16<3:14:52, 75.93s/it]
[36m(TaskRunner pid=7283)[0m step:144 - global_seqlen/min:19916.000 - global_seqlen/max:19916.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:19916.000 - global_seqlen/balanced_max:19916.000 - global_seqlen/mean:19916.000 - actor/entropy_loss:0.473 - training/rollout_probs_diff_max:0.433 - training/rollout_probs_diff_mean:0.006 - training/rollout_probs_diff_std:0.016 - actor/kl_loss:0.010 - actor/kl_coef:0.001 - actor/pg_loss:0.000 - actor/pg_clipfrac:0.001 - actor/ppo_kl:-0.002 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.593 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:36.428 - perf/max_memory_reserved_gb:36.654 - perf/cpu_memory_used_gb:97.592 - actor/lr:0.000 - training/global_step:144.000 - training/epoch:0.000 - critic/score/mean:0.097 - critic/score/max:1.000 - critic/score/min:0.000 - critic/rewards/mean:0.097 - critic/rewards/max:1.000 - critic/rewards/min:0.000 - critic/advantages/mean:-0.030 - critic/advantages/max:1.449 - critic/advantages/min:-0.621 - critic/returns/mean:-0.030 - critic/returns/max:1.449 - critic/returns/min:-0.621 - response_length/mean:101.613 - response_length/max:384.000 - response_length/min:49.000 - response_length/clip_ratio:0.032 - prompt_length/mean:540.839 - prompt_length/max:1396.000 - prompt_length/min:184.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.062 - episode/reward/max:1.000 - episode/reward/min:0.000 - episode/length/mean:1.938 - episode/length/max:3.000 - episode/length/min:1.000 - episode/tool_call_count/mean:0.938 - episode/success_rate:0.062 - episode/hotpotqa_success_rate:0.125 - episode/nq_success_rate:0.000 - timing_s/gen:38.008 - timing_s/reward:0.027 - timing_s/old_log_prob:6.414 - timing_s/ref:3.947 - timing_s/adv:0.004 - timing_s/update_actor:26.859 - timing_s/step:75.264 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/gen:12.066 - timing_per_token_ms/update_actor:1.349 - timing_per_token_ms/ref:0.198 - perf/total_num_tokens:19916.000 - perf/time_per_step:75.264 - perf/throughput:264.615
[36m(TaskRunner pid=7283)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=7283)[0m step:145 - global_seqlen/min:16985.000 - global_seqlen/max:16985.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:16985.000 - global_seqlen/balanced_max:16985.000 - global_seqlen/mean:16985.000 - actor/entropy_loss:0.627 - training/rollout_probs_diff_max:0.241 - training/rollout_probs_diff_mean:0.006 - training/rollout_probs_diff_std:0.014 - actor/kl_loss:0.013 - actor/kl_coef:0.001 - actor/pg_loss:0.000 - actor/pg_clipfrac:0.002 - actor/ppo_kl:0.000 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.413 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:36.428 - perf/max_memory_reserved_gb:36.654 - perf/cpu_memory_used_gb:104.613 - actor/lr:0.000 - training/global_step:145.000 - training/epoch:0.000 - critic/score/mean:0.214 - critic/score/max:1.000 - critic/score/min:0.000 - critic/rewards/mean:0.214 - critic/rewards/max:1.000 - critic/rewards/min:0.000 - critic/advantages/mean:-0.013 - critic/advantages/max:0.378 - critic/advantages/min:-2.268 - critic/returns/mean:-0.013 - critic/returns/max:0.378 - critic/returns/min:-2.268 - response_length/mean:135.750 - response_length/max:384.000 - response_length/min:69.000 - response_length/clip_ratio:0.071 - prompt_length/mean:470.857 - prompt_length/max:1236.000 - prompt_length/min:183.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.188 - episode/reward/max:1.000 - episode/reward/min:0.000 - episode/length/mean:1.750 - episode/length/max:3.000 - episode/length/min:1.000 - episode/tool_call_count/mean:0.750 - episode/success_rate:0.188 - episode/nq_success_rate:0.000 - episode/hotpotqa_success_rate:0.250 - timing_s/gen:40.648 - timing_s/reward:0.021 - timing_s/old_log_prob:5.801 - timing_s/ref:3.574 - timing_s/adv:0.004 - timing_s/update_actor:23.922 - timing_s/step:73.976 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/gen:10.694 - timing_per_token_ms/update_actor:1.408 - timing_per_token_ms/ref:0.210 - perf/total_num_tokens:16985.000 - perf/time_per_step:73.976 - perf/throughput:229.602
[36m(TaskRunner pid=7283)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=7283)[0m step:146 - global_seqlen/min:21175.000 - global_seqlen/max:21175.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:21175.000 - global_seqlen/balanced_max:21175.000 - global_seqlen/mean:21175.000 - actor/entropy_loss:0.674 - training/rollout_probs_diff_max:0.225 - training/rollout_probs_diff_mean:0.007 - training/rollout_probs_diff_std:0.016 - actor/kl_loss:0.143 - actor/kl_coef:0.001 - actor/pg_loss:0.000 - actor/pg_clipfrac:0.004 - actor/ppo_kl:-0.000 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.467 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:36.428 - perf/max_memory_reserved_gb:36.654 - perf/cpu_memory_used_gb:109.196 - actor/lr:0.000 - training/global_step:146.000 - training/epoch:0.000 - critic/score/mean:0.562 - critic/score/max:1.000 - critic/score/min:0.000 - critic/rewards/mean:0.562 - critic/rewards/max:1.000 - critic/rewards/min:0.000 - critic/advantages/mean:0.003 - critic/advantages/max:0.408 - critic/advantages/min:-2.268 - critic/returns/mean:0.003 - critic/returns/max:0.408 - critic/returns/min:-2.268 - response_length/mean:130.812 - response_length/max:384.000 - response_length/min:56.000 - response_length/clip_ratio:0.031 - prompt_length/mean:530.906 - prompt_length/max:1323.000 - prompt_length/min:183.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.625 - episode/reward/max:1.000 - episode/reward/min:0.000 - episode/length/mean:2.000 - episode/length/max:3.000 - episode/length/min:1.000 - episode/tool_call_count/mean:1.000 - episode/success_rate:0.625 - episode/hotpotqa_success_rate:0.750 - episode/nq_success_rate:0.500 - timing_s/gen:38.474 - timing_s/reward:0.024 - timing_s/old_log_prob:6.574 - timing_s/ref:4.074 - timing_s/adv:0.004 - timing_s/update_actor:27.316 - timing_s/step:76.473 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/gen:9.191 - timing_per_token_ms/update_actor:1.290 - timing_per_token_ms/ref:0.192 - perf/total_num_tokens:21175.000 - perf/time_per_step:76.473 - perf/throughput:276.895
[36m(TaskRunner pid=7283)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=7283)[0m Training Progress:  49%|████▉     | 147/300 [3:57:38<3:18:30, 77.84s/it]
[36m(TaskRunner pid=7283)[0m Training Progress:  49%|████▉     | 148/300 [3:59:03<3:22:13, 79.82s/it]
[36m(TaskRunner pid=7283)[0m Training Progress:  50%|████▉     | 149/300 [4:00:25<3:22:43, 80.55s/it]
[36m(TaskRunner pid=7283)[0m step:147 - global_seqlen/min:22124.000 - global_seqlen/max:22124.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:22124.000 - global_seqlen/balanced_max:22124.000 - global_seqlen/mean:22124.000 - actor/entropy_loss:0.544 - training/rollout_probs_diff_max:0.410 - training/rollout_probs_diff_mean:0.006 - training/rollout_probs_diff_std:0.015 - actor/kl_loss:0.036 - actor/kl_coef:0.001 - actor/pg_loss:0.001 - actor/pg_clipfrac:0.001 - actor/ppo_kl:-0.000 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.266 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:36.428 - perf/max_memory_reserved_gb:36.654 - perf/cpu_memory_used_gb:112.285 - actor/lr:0.000 - training/global_step:147.000 - training/epoch:0.000 - critic/score/mean:0.294 - critic/score/max:1.000 - critic/score/min:0.000 - critic/rewards/mean:0.294 - critic/rewards/max:1.000 - critic/rewards/min:0.000 - critic/advantages/mean:-0.013 - critic/advantages/max:1.291 - critic/advantages/min:-0.645 - critic/returns/mean:-0.013 - critic/returns/max:1.291 - critic/returns/min:-0.645 - response_length/mean:123.294 - response_length/max:384.000 - response_length/min:61.000 - response_length/clip_ratio:0.029 - prompt_length/mean:527.412 - prompt_length/max:1120.000 - prompt_length/min:183.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.312 - episode/reward/max:1.000 - episode/reward/min:0.000 - episode/length/mean:2.125 - episode/length/max:3.000 - episode/length/min:1.000 - episode/tool_call_count/mean:1.125 - episode/success_rate:0.312 - episode/nq_success_rate:0.000 - episode/hotpotqa_success_rate:0.625 - timing_s/gen:41.400 - timing_s/reward:0.025 - timing_s/old_log_prob:7.005 - timing_s/ref:4.324 - timing_s/adv:0.004 - timing_s/update_actor:29.543 - timing_s/step:82.307 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/gen:9.876 - timing_per_token_ms/update_actor:1.335 - timing_per_token_ms/ref:0.195 - perf/total_num_tokens:22124.000 - perf/time_per_step:82.307 - perf/throughput:268.798
[36m(TaskRunner pid=7283)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=7283)[0m step:148 - global_seqlen/min:24595.000 - global_seqlen/max:24595.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:24595.000 - global_seqlen/balanced_max:24595.000 - global_seqlen/mean:24595.000 - actor/entropy_loss:0.662 - training/rollout_probs_diff_max:0.195 - training/rollout_probs_diff_mean:0.006 - training/rollout_probs_diff_std:0.014 - actor/kl_loss:0.024 - actor/kl_coef:0.001 - actor/pg_loss:0.000 - actor/pg_clipfrac:0.003 - actor/ppo_kl:0.001 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.483 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:36.428 - perf/max_memory_reserved_gb:36.654 - perf/cpu_memory_used_gb:108.925 - actor/lr:0.000 - training/global_step:148.000 - training/epoch:0.000 - critic/score/mean:0.343 - critic/score/max:1.000 - critic/score/min:0.000 - critic/rewards/mean:0.343 - critic/rewards/max:1.000 - critic/rewards/min:0.000 - critic/advantages/mean:-0.075 - critic/advantages/max:1.764 - critic/advantages/min:-0.540 - critic/returns/mean:-0.075 - critic/returns/max:1.764 - critic/returns/min:-0.540 - response_length/mean:132.029 - response_length/max:384.000 - response_length/min:54.000 - response_length/clip_ratio:0.057 - prompt_length/mean:570.686 - prompt_length/max:1284.000 - prompt_length/min:185.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.375 - episode/reward/max:1.000 - episode/reward/min:0.000 - episode/length/mean:2.188 - episode/length/max:3.000 - episode/length/min:1.000 - episode/tool_call_count/mean:1.188 - episode/success_rate:0.375 - episode/hotpotqa_success_rate:1.000 - episode/nq_success_rate:0.167 - timing_s/gen:42.316 - timing_s/reward:0.027 - timing_s/old_log_prob:7.380 - timing_s/ref:4.446 - timing_s/adv:0.004 - timing_s/update_actor:30.257 - timing_s/step:84.437 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/gen:9.157 - timing_per_token_ms/update_actor:1.230 - timing_per_token_ms/ref:0.181 - perf/total_num_tokens:24595.000 - perf/time_per_step:84.437 - perf/throughput:291.284
[36m(TaskRunner pid=7283)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=7283)[0m step:149 - global_seqlen/min:25826.000 - global_seqlen/max:25826.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:25826.000 - global_seqlen/balanced_max:25826.000 - global_seqlen/mean:25826.000 - actor/entropy_loss:0.715 - training/rollout_probs_diff_max:0.436 - training/rollout_probs_diff_mean:0.007 - training/rollout_probs_diff_std:0.016 - actor/kl_loss:0.007 - actor/kl_coef:0.001 - actor/pg_loss:0.000 - actor/pg_clipfrac:0.000 - actor/ppo_kl:-0.001 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.356 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:36.428 - perf/max_memory_reserved_gb:36.654 - perf/cpu_memory_used_gb:108.599 - actor/lr:0.000 - training/global_step:149.000 - training/epoch:0.000 - critic/score/mean:0.086 - critic/score/max:1.000 - critic/score/min:0.000 - critic/rewards/mean:0.086 - critic/rewards/max:1.000 - critic/rewards/min:0.000 - critic/advantages/mean:-0.034 - critic/advantages/max:1.208 - critic/advantages/min:-0.725 - critic/returns/mean:-0.034 - critic/returns/max:1.208 - critic/returns/min:-0.725 - response_length/mean:133.514 - response_length/max:383.000 - response_length/min:62.000 - response_length/clip_ratio:0.000 - prompt_length/mean:604.371 - prompt_length/max:1382.000 - prompt_length/min:187.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.125 - episode/reward/max:1.000 - episode/reward/min:0.000 - episode/length/mean:2.188 - episode/length/max:3.000 - episode/length/min:1.000 - episode/tool_call_count/mean:1.188 - episode/success_rate:0.125 - episode/hotpotqa_success_rate:0.500 - episode/nq_success_rate:0.000 - timing_s/gen:40.437 - timing_s/reward:0.028 - timing_s/old_log_prob:7.165 - timing_s/ref:4.441 - timing_s/adv:0.004 - timing_s/update_actor:30.163 - timing_s/step:82.247 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/gen:8.653 - timing_per_token_ms/update_actor:1.168 - timing_per_token_ms/ref:0.172 - perf/total_num_tokens:25826.000 - perf/time_per_step:82.247 - perf/throughput:314.006
[36m(TaskRunner pid=7283)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=7283)[0m test_gen_batch meta info: {'eos_token_id': 151645, 'pad_token_id': 151643, 'recompute_log_prob': False, 'do_sample': False, 'validate': True}
[36m(TaskRunner pid=7283)[0m validation generation end
[36m(TaskRunner pid=7283)[0m [nq][prompt] <|im_start|>system
[36m(TaskRunner pid=7283)[0m You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
[36m(TaskRunner pid=7283)[0m <|im_start|>user
[36m(TaskRunner pid=7283)[0m 
[36m(TaskRunner pid=7283)[0m You are an expert agent tasked with answering the given question step-by-step.
[36m(TaskRunner pid=7283)[0m Your question: who plays bella on bella and the bulldogs
[36m(TaskRunner pid=7283)[0m 
[36m(TaskRunner pid=7283)[0m Now it's your turn to respond for the current step.
